Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size,Weekly Winner Title,Weekly Winner,Weekly Winner Entry Fee,Weekly Winner Total Prizes,Weekly Winner Size
2025-07-06 03:42:26 UTC,160,6dc7832f-45d2-4ae6-8c6a-3595e185a18e,Joshua,Palmer,BUF,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:41:31 UTC,153,04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce,Young,CAR,QB,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:38:08 UTC,136,427d8203-aea8-4b01-972f-039aa0baa0c3,Isaiah,Likely,BAL,TE,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:37:02 UTC,129,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:33:40 UTC,112,f52f0cdf-de38-4cd9-a5c9-b54b2958ea05,Mark,Andrews,BAL,TE,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:32:12 UTC,105,06bb179e-5f55-4679-9f0d-e94d1c5dff0c,Tre',Harris,LAC,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:29:15 UTC,88,4ddaf397-6424-4910-b9ec-49aef1d2b69a,T.J.,Hockenson,MIN,TE,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:28:32 UTC,81,467dd20b-81e4-42a3-837a-ed937702925e,Isiah,Pacheco,KC,RB,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:25:38 UTC,64,e04ddd15-a5ab-41e8-82b2-3dfc90a2c893,TreVeyon,Henderson,NE,RB,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:24:23 UTC,57,a8c3cb2b-7728-4ee0-8f89-f218e5e0c409,Chuba,Hubbard,CAR,RB,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:21:21 UTC,40,c00d3668-c5ca-41be-bbb3-30e421920276,Tetairoa,McMillan,CAR,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:19:52 UTC,33,c3c29d05-6c66-4726-b2b3-01f5323a8087,Lamar,Jackson,BAL,QB,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:16:35 UTC,16,0fd6a099-0696-4aeb-b7c8-bf3c5280db0f,Drake,London,ATL,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-07-06 03:15:02 UTC,9,c2ff3b1f-dbc0-4314-986a-3a2c1dc5bf50,Malik,Nabers,NYG,WR,fd41566f-1a0c-4356-8258-4408ec021685,87599b89-1fa9-4649-be4e-27bb36cf6245,,12,,The Chihuahua,2e599ca3-897c-4b4b-a93e-bbeed351c50d,4.0,250000.0,70308,,,,,,,,,,
2025-05-15 05:47:59 UTC,206,2d084934-667e-4903-b462-a33b9041291d,Harold,Fannin,CLE,TE,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:47:28 UTC,203,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:44:27 UTC,182,1dd1d43a-bb2c-4293-b086-af81f7f8a31f,Woody,Marks,HOU,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:43:53 UTC,179,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:40:55 UTC,158,2f6b0b7d-b3fe-46e5-b7ef-c84495f0e78a,Geno,Smith,LV,QB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:40:30 UTC,155,951df6a2-c1b0-499f-819e-67798c2cc6a2,Brenton,Strange,JAX,TE,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:38:03 UTC,134,01b46905-02f2-4016-a320-7cc36b5d1afc,Trevor,Lawrence,JAX,QB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:37:39 UTC,131,d97eb184-b572-477a-98c8-e918a0bf1c66,C.J.,Stroud,HOU,QB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:34:08 UTC,110,2965705e-121c-4f6f-a67e-200c1f221343,Josh,Downs,IND,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:33:31 UTC,107,ae822ce4-b4ff-4b53-bf83-be036fe15dd2,Bhayshul,Tuten,JAX,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:30:32 UTC,86,d163492c-f926-4cb9-96fc-b93759e92541,Brian,Robinson Jr.,SF,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:29:47 UTC,83,6d09867d-203b-4d91-975c-128125e7cf89,Jakobi,Meyers,LV,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:26:16 UTC,62,c43f5ce9-2f01-49df-83cb-c198ca9c49c8,James,Conner,ARI,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:25:33 UTC,59,2c4e3e6e-667c-44c3-8083-bfd11b1fd7a8,Calvin,Ridley,TEN,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:22:44 UTC,38,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:22:04 UTC,35,0f31f57a-5461-4802-811e-f84fde65f9b5,Breece,Hall,NYJ,RB,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:18:51 UTC,14,6d89c0c5-4756-43ab-b80f-70fc83e5efa8,Brian,Thomas,JAX,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-15 05:18:19 UTC,11,13c991e1-747d-4cbd-9bdb-a5e017bdb77b,Nico,Collins,HOU,WR,5c3f78d3-ee13-44bd-aeb7-c99cb56c6926,8acfec12-3798-40b3-a342-180a71474846,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:23:47 UTC,212,2521c244-cb3c-497e-b928-9c2f542bb7c3,Kyle,Monangai,CHI,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:21:22 UTC,197,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:20:10 UTC,188,0e7d3cb4-f568-41e0-88e6-7812989ae958,Jaxson,Dart,NYG,QB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:17:24 UTC,173,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:16:02 UTC,164,44a906d5-b179-45f9-b69f-281595bea71d,Zach,Ertz,WAS,TE,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:13:21 UTC,149,04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce,Young,CAR,QB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:11:54 UTC,140,566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin,Ekeler,WAS,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:09:33 UTC,125,1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake,Maye,NE,QB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:08:03 UTC,116,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:05:54 UTC,101,85474863-13c5-412b-a5fd-cebdd1383524,Jordan,Mason,MIN,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:04:24 UTC,92,d163492c-f926-4cb9-96fc-b93759e92541,Brian,Robinson Jr.,SF,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:02:04 UTC,77,f234f298-dc09-48a1-8198-168a9c25c28c,Jayden,Reed,GB,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 05:00:28 UTC,68,533aaf00-6105-4dc7-9e32-ee6e0e78a66a,Deebo,Samuel,WAS,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 04:58:03 UTC,53,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 04:56:24 UTC,44,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 04:53:43 UTC,29,f1e0fe78-af51-4e41-9f58-a8146a69c5a9,Rashee,Rice,KC,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 04:52:20 UTC,20,d8aca1d5-8318-4ada-9cf1-18ef1b60b464,Tyreek,Hill,MIA,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 04:49:29 UTC,5,1b76bd49-ac28-457e-96a6-4b2135c9ff73,CeeDee,Lamb,DAL,WR,d2c521e5-0de2-4b16-996a-ea0a022401c0,8d9ac366-0991-4145-b727-44806951ee8c,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:54:14 UTC,209,0e7d3cb4-f568-41e0-88e6-7812989ae958,Jaxson,Dart,NYG,QB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:53:19 UTC,200,f47f5778-3c4d-4320-a4f9-cb57a229024a,Jacory,Croskey-Merritt,WAS,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:51:07 UTC,185,5d5c4fb2-51dc-40da-9f65-785ee09f784e,Terrance,Ferguson,LAR,TE,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:49:53 UTC,176,c9e2cfc7-8db1-49ab-944b-61108f687aca,Jalen,Coker,CAR,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:47:30 UTC,161,50be3583-2a3d-455a-91ce-ba6959783642,Matthew,Stafford,LAR,QB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:46:34 UTC,152,04c979d6-83b7-40dc-83fc-ed4db79ce5f9,Bryce,Young,CAR,QB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:44:06 UTC,137,566b0f64-6a4f-4882-aa36-99d15ce990f5,Austin,Ekeler,WAS,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:42:40 UTC,128,76809c5a-f06d-479a-a218-f22ee3e13a83,Tyjae,Spears,TEN,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:40:10 UTC,113,8c7f9176-18b8-4f59-bc46-2c14a60bfed8,Rashid,Shaheed,NO,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:38:54 UTC,104,9df8f9e8-d362-46e0-be35-502442b747e6,Luther,Burden,CHI,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:36:17 UTC,89,d163492c-f926-4cb9-96fc-b93759e92541,Brian,Robinson Jr.,SF,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:34:45 UTC,80,5c510a1a-d9f3-47c5-8c7f-c9c7d0968dd5,Tony,Pollard,TEN,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:31:59 UTC,65,c34084aa-c044-4695-81ee-6328f98c591c,Jerry,Jeudy,CLE,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:30:40 UTC,56,6d78912a-4699-4228-9e18-621c213202a7,George,Kittle,SF,TE,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:28:11 UTC,41,fd373123-6fc9-4e2c-829c-9879ae96caea,Omarion,Hampton,LAC,RB,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:26:47 UTC,32,3bca74ae-aea9-4b96-9cfa-ba6320a9dca6,Davante,Adams,LAR,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:24:27 UTC,17,f1e0fe78-af51-4e41-9f58-a8146a69c5a9,Rashee,Rice,KC,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-24 06:22:55 UTC,8,c2ff3b1f-dbc0-4314-986a-3a2c1dc5bf50,Malik,Nabers,NYG,WR,b8ad0cd2-6ff6-4068-b3eb-78d8d6039fc6,8dddaad9-a8e2-4409-8bd5-c3dfebff6e66,,12,,The Puppy,c24b7136-c696-4da1-8edd-0ab426e49fa3,5.0,1000000.0,225000,,,,,,,,,,
2025-05-06 01:33:52 UTC,215,10b27c42-0621-472d-bfa7-3f6c598980be,Juwan,Johnson,NO,TE,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:31:10 UTC,194,e72fd8fd-64af-4e64-a6d9-bc8bda771e37,Kendrick,Bourne,NE,WR,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:30:18 UTC,191,63cbde87-5fd3-410c-9c64-2185510182ef,DeMario,Douglas,NE,WR,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:27:05 UTC,170,bc9e2c1b-6bb4-4bc9-84af-202f71c65de7,Alec,Pierce,IND,WR,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:26:39 UTC,167,24e943a8-7926-4012-9d7e-138315b764cd,Hunter,Henry,NE,TE,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:24:18 UTC,146,44a906d5-b179-45f9-b69f-281595bea71d,Zach,Ertz,WAS,TE,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:24:00 UTC,143,951df6a2-c1b0-499f-819e-67798c2cc6a2,Brenton,Strange,JAX,TE,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:20:54 UTC,122,1fd437b3-ec8a-40ff-af9b-bdeb9e195111,Drake,Maye,NE,QB,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
2025-05-06 01:20:19 UTC,119,d1bb13ec-b37e-420c-b9f5-e76698cb6b2b,Kyle,Williams,NE,WR,05ec8fb6-d581-4873-a51c-a851b691de77,923af247-b8f9-435b-98c1-3dab450eb752,,12,,The Schnauzer,d2aae69b-dba8-4b3d-a8af-3a2299c0cf35,3.0,500000.0,186000,,,,,,,,,,
